topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,news,vice,twitter,follow,facebook,check,network,watch,read,year
1,year,country,make,people,work,big,high,company,business,number
2,world,subscribe,follow,news,week,story,leader,conflict,bring,learn
3,time,subscribe,video,show,visit,political,support,call,twitter,download
4,people,find,make,woman,state,trump,report,law,give,man
5,government,watch,police,military,force,fight,kill,group,war,part
