topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,border,year,migrant,drug,plan,deal,government,city,pay,work
1,time,subscribe,twitter,call,visit,show,people,download,website,break
2,state,trump,election,police,public,run,student,vote,campaign,president
3,country,year,people,end,child,high,home,number,family,system
4,make,woman,people,law,man,find,life,thing,work,happen
5,news,vice,follow,facebook,check,twitter,network,watch,read,speak
6,government,military,force,war,group,fight,kill,attack,protest,beta
7,video,follow,support,talk,join,political,report,good,business,free
8,world,subscribe,follow,week,leader,story,conflict,bring,learn,international
