topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,police,people,charge,shoot,kill,fire,racist,officer,family,teacher
1,student,speak,video,child,year,accuse,african,show,mother,respond
2,black,man,call,make,live,death,face,claim,home,give
3,woman,black,arrest,white,teen,cop,girl,find,attack,catch
