topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,man,cop,girl,year,attack,face,home,case,victim,sentence
1,child,accuse,mother,show,baby,school,son,blast,kid,pregnant
2,police,teen,shoot,charge,fire,kill,officer,murder,time,beat
3,woman,black,call,employee,apologize,word,steal,admit,day,part
4,video,racist,african,claim,viral,threaten,pay,job,expose,comment
5,black,people,stop,back,grapevine,community,release,reparation,receive,support
6,arrest,make,catch,daughter,mom,lie,state,wife,couple,real
7,speak,trump,find,live,family,death,respond,leave,gun,defend
8,student,white,teacher,break,give,post,twitter,boy,suspend,shooting
