topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,arrest,student,teen,charge,shoot,cop,fire,child,racist,year
1,black,woman,man,call,trump,find,face,catch,mom,give
2,police,people,white,speak,video,kill,girl,make,live,family
