topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,make,year,home,lie,prison,blast,grapevine,twitter,put,sentence
1,racist,find,live,family,police,attack,mother,defend,assault,claim
2,black,man,people,officer,back,post,community,comment,college,threat
3,arrest,student,charge,show,accuse,teacher,murder,school,beat,car
4,call,fire,cop,daughter,catch,break,time,mom,son,apologize
5,speak,trump,african,death,respond,baby,leave,pay,kid,case
6,woman,white,teen,video,kill,shoot,child,police,girl,face
