topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,video,death,respond,school,stop,lie,defend,blast,beat,viral
1,black,people,white,trump,child,show,officer,post,back,threaten
2,black,woman,man,call,accuse,claim,give,car,word,cheat
3,student,police,find,live,year,face,attack,teacher,break,time
4,speak,teen,fire,racist,make,family,african,catch,baby,mom
5,arrest,charge,shoot,kill,cop,girl,mother,daughter,murder,grapevine
