topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,shahe,shahedalamlive,ষডযনতর,reload,অভযনতর,journalist,debate,saudi,nirbachon,আক
1,ershad,এব,talk,math,part,দশযম,journalist,reload,ষযত,সমতল
2,live,news,postmortem,saudi,roast,money,পরবত,reload,nirbachon,রব
3,bangla,adda,justice,crisis,নতজ,ষযত,নরলহক,nirbachon,আক,journalist
4,election,bangladesh,leader,রব,সমতল,nirbachon,journalist,reload,part,chowdhury
5,vote,debate,global,chowdhury,setu,chief,সমতল,reload,saudi,nirbachon
6,shahed,politic,live,তরক,indian,রফ,drkamal,ban,nirbachon,journalist
