topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,election,debate,global,chief,math,chowdhury,saudi,journalist,ষযত,nirbachon
1,bangladesh,politic,ershad,reload,তরক,money,journalist,nirbachon,ষযত,সমতল
2,live,shahed,ষযত,roast,nirbachon,ban,postmortem,রব,নতজ,journalist
3,election,news,bangla,আক,shahedalamlive,journalist,saudi,debate,সমতল,nirbachon
4,vote,justice,দশযম,crisis,নরলহক,সমতল,indian,part,saudi,পরবত
5,shahe,adda,talk,এব,অভযনতর,setu,leader,ষডযনতর,drkamal,journalist
