topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,shahe,bangla,এব,justice,leader,shahedalamlive,nirbachon,chowdhury,নরলহক,আক
1,election,shahed,adda,setu,math,journalist,reload,saudi,আক,nirbachon
2,live,news,ershad,crisis,roast,তরক,ষযত,part,রফ,postmortem
3,vote,politic,debate,ষডযনতর,bangladesh,পরবত,indian,chief,অভযনতর,money
4,bangladesh,vote,talk,global,রব,সমতল,saudi,drkamal,debate,nirbachon
