topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,vote,live,shahed,politic,talk,ershad,reload,দশযম,shahedalamlive,ষযত
1,election,shahe,adda,bangla,debate,leader,global,journalist,ষডযনতর,অভযনতর
2,bangladesh,news,এব,justice,chowdhury,তরক,সমতল,crisis,পরবত,drkamal
