topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,year,people,money,pay,make,country,government,work,american,give
1,fire,ring,people,story,thing,subscribe,video,support,word,matter
2,young,member,show,day,host,turk,full,read,political,hour
3,trump,subscribe,election,vote,investigation,state,law,make,case,week
4,report,news,video,subscribe,watch,live,free,twitter,majority,support
5,trump,make,call,president,democratic,leave,tweet,woman,attack,medium
6,follow,support,story,news,donate,call,make,important,day,patreon
7,today,democracy,child,medium,damage,online,kill,program,email,join
