topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,follow,story,subscribe,make,call,donate,day,member,support,important
1,fire,ring,people,story,thing,word,matter,video,subscribe,happen
2,woman,child,damage,man,kill,attack,life,video,school,black
3,subscribe,republican,state,election,vote,video,democratic,run,year,talk
4,trump,president,investigation,question,law,case,week,interview,claim,campaign
5,news,live,watch,time,medium,twitter,subscribe,late,democracy,politic
6,money,year,people,pay,government,country,work,make,give,american
7,young,show,member,day,host,turk,full,political,read,download
8,support,report,video,podcast,free,twitter,majority,follow,content,listen
