topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,fire,ring,trump,people,thing,story,word,matter,subscribe,spread
1,young,show,member,day,host,turk,full,read,party,hour
2,time,woman,child,find,man,people,world,life,attack,law
3,video,report,support,subscribe,twitter,follow,free,podcast,majority,content
4,support,patreon,story,progressive,follow,issue,link,discuss,podcast,election
5,news,follow,make,call,donate,day,story,important,subscribe,watch
6,people,year,money,country,pay,government,work,make,american,give
