topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,follow,support,report,subscribe,story,video,podcast,free,donate,twitter
1,show,young,member,news,day,live,host,turk,hour,political
2,fire,ring,trump,story,people,thing,subscribe,video,word,matter
3,people,year,money,country,make,pay,republican,state,subscribe,government
4,time,woman,find,medium,politic,video,child,speak,call,damage
