topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,war,news,explain,student,protest,leave,vice,year,shoot,vote
1,powerful,time,police,call,break,city,russian,full,government,president
2,dispatch,make,life,episode,military,crisis,speak,fire,rise,law
3,world,country,fight,election,black,trailer,migrant,stop,die,big
4,trump,attack,part,people,kill,man,border,work,death,terrorist
5,woman,gun,end,bad,debate,school,video,drug,face,state
