topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,time,episode,explain,student,military,end,chinese,president,force,happen
1,fight,police,kill,call,full,rise,die,shoot,back,interview
2,trump,dispatch,make,year,bad,terrorist,meet,fail,arrest,candidate
3,world,attack,people,country,protest,big,man,black,speak,history
4,war,part,news,trailer,crisis,migrant,vice,tonight,drug,leader
5,woman,election,stop,fire,vote,gun,family,child,run,presidential
6,powerful,leave,work,law,border,life,good,live,immigration,pay
