topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,powerful,time,attack,part,people,police,explain,military,trailer,leave
1,trump,war,country,dispatch,make,election,protest,man,stop,crisis
2,world,woman,fight,life,news,episode,black,kill,student,migrant
