topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,war,attack,part,kill,explain,student,stop,speak,man,city
1,trump,dispatch,time,people,election,trailer,leave,protest,call,crisis
2,country,woman,fight,make,life,news,episode,black,big,vice
3,powerful,world,military,year,shoot,fire,history,law,work,debate
