topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,time,kill,migrant,speak,live,good,leader,run,immigration,watch
1,war,country,part,fight,military,stop,work,debate,video,soldier
2,trailer,protest,call,crisis,shoot,border,rise,school,terrorist,happen
3,woman,police,make,big,city,leave,chinese,newshour_debate,state,american
4,powerful,election,explain,vote,history,law,protester,presidential,force,change
5,world,life,episode,student,break,child,meet,pay,save,medium
6,dispatch,black,man,gun,bad,interview,back,end,government,drug
7,attack,news,vice,full,tonight,russian,president,speech,deadly,line
8,trump,people,year,fire,campaign,day,deal,face,system,find
