topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,time,follow,twitter,world,trump,report,story,people,break,find
1,tonight,full,year,police,political,call,woman,week,correspondent,speak
2,news,watch,live,episode,full,device,subscribe,network,late,anchor
