topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,watch,full,episode,tonight,world,rally,store,shutdown,miss,false
1,woman,week,youtube,day,state,election,democratic,campaign,country,child
2,news,trump,story,video,report,political,politic,find,tweet,hour
3,time,people,world,read,twitter,late,report,year,give,break
4,support,candidate,question,attack,presidential,member,continue,make,rise,remark
5,police,kill,shoot,officer,charge,law,include,allegedly,arrest,man
6,live,news,device,network,anchor,good,deliver,season,newsletter,stream
7,call,speak,correspondent,reporter,official,release,accuse,investigation,president,claim
8,news,follow,face,subscribe,nation,late,join,twitter,discuss,local
