topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,news,live,device,subscribe,network,late,watch,anchor,show,make
1,full,episode,watch,follow,news,tonight,face,nation,discuss,police
2,trump,story,video,call,woman,week,official,day,state,politic
3,time,world,report,year,twitter,people,find,break,read,youtube
