topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,civilnet,copyright,editorial,twitter,respond,alter,prior,notice,material,watch
1,report,copy,transmit,find,display,remove,consent,medium,ներկայությամբ,развития
2,follow,foundation,distribute,policy,content,publish,trademark,accordance,reproduce,journalist
