topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,medium,video,twitter,support,subscribe,social,follow,website,order,youtube
1,people,call,black,man,police,woman,make,leave,back,officer
2,news,watch,business,show,network,political,full,channel,break,deliver
3,news,cable,television,country,source,trust,watch,special,report,night
4,time,trump,visit,make,state,give,people,president,world,learn
