topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,time,people,make,video,nation,black,man,call,police,woman
1,news,watch,television,cable,country,source,report,trust,episode,year
2,follow,business,show,subscribe,twitter,live,video,support,network,watch
3,medium,trump,social,visit,website,state,president,border,campaign,question
