topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,news,watch,television,cable,country,report,network,business,full,show
1,call,people,trump,black,man,make,leave,police,woman,border
2,follow,video,time,medium,twitter,subscribe,live,support,social,trump
