topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,democracy,independent,medium,watch,radio,facebook,hour,global,follow,today
1,support,follow,story,discuss,visit,twitter,political,news,progressive,podcast
2,show,twitter,news,join,country,politic,full,share,community,network
3,news,subscribe,time,video,member,day,make,talk,live,break
4,follow,watch,area,online,find,twitter,report,military,join,russian
5,people,year,state,call,make,government,end,president,economic,american
