topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,independent,democracy,medium,radio,facebook,hour,global,today,youtube,watch
1,people,official,trump,give,make,president,end,include,long,crisis
2,show,news,twitter,politic,full,country,share,network,part,community
3,attack,military,call,government,report,russian,leader,sanction,force,israeli
4,support,news,story,visit,political,show,progressive,podcast,website,host
5,twitter,follow,online,watch,area,find,report,join,discuss,detail
6,subscribe,news,time,video,member,live,follow,break,make,page
7,work,late,day,program,lead,face,interview,government,year,economic
