topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,report,attack,military,war,government,country,russian,plan,call,leader
1,day,live,people,break,late,show,world,program,party,week
2,support,news,story,visit,follow,progressive,discuss,political,podcast,website
3,work,trump,state,election,donate,democratic,campaign,official,page,government
4,independent,democracy,medium,radio,hour,watch,today,global,follow,online
5,year,people,make,end,economic,company,economy,deal,long,crisis
6,follow,twitter,online,watch,area,find,join,report,discuss,explain
7,subscribe,news,time,support,video,member,content,information,patreon,comment
8,show,news,twitter,politic,country,full,share,network,part,large
