topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,watch,follow,area,find,democracy,report,radio,facebook,hour,global
1,follow,discuss,support,story,visit,time,video,political,work,make
2,twitter,news,show,online,join,support,independent,subscribe,medium,country
