topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,podcast,follow,kid,previous,case,video,feel,edited,real,submit
1,article,channel,crew,friend,jknews,special,real,follow,submit,nguyen
2,news,follow,show,host,video,make,year,people,time,find
3,follow,host,sourcefe,facebook,twitter,check,source,music,tumblr,story
4,kid,follow,film,merchandise,commentary,edit,friend,special,crew,news
5,kid,edit,follow,film,commentary,merchandise,friend,host,special,crew
6,twitter,article,channel,main,crew,guest,edit,manager,website,research
7,kid,follow,merchandise,film,feel,news,friend,special,woman,man
