topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,kid,follow,feel,podcast,video,merchandise,case,previous,film,news
1,article,channel,crew,friend,special,edit,real,main,jknews,submit
2,twitter,follow,host,sourcefe,facebook,check,source,music,tumblr,story
3,kid,follow,film,merchandise,commentary,news,special,guest,host,friend
