topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,year_old,girl,year,family,boy,part,life,day,save,interview
1,time,miss,make,parent,baby,give,lose,meet,woman,big
2,mom,arrest,die,dramaalert,kid,son,claim,fall,ban,expose
3,video,school,catch,shooting,live,fight,stop,victim,gun,turn
4,police,shoot,attack,call,officer,show,suspect,back,end,good
5,man,woman,find,cop,people,teen,dead,home,dog,black
6,watch,daily,crime,kill,murder,death,woman,accuse,wife,speak
7,trump,child,report,case,prison,release,defend,pay,election,work
8,car,fire,leave,explain,charge,face,reveal,crash,couple,teacher
