topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,man,police,shoot,call,cop,year,student,school,officer,shooting
1,video,arrest,attack,car,fire,day,kid,catch,dog,charge
2,trump,time,people,dramaalert,black,show,back,stop,meet,deadly
3,mom,die,baby,miss,daughter,child,parent,give,lose,son
4,watch,daily,crime,woman,kill,murder,find,teen,death,dead
5,year_old,girl,make,family,boy,part,life,speak,explain,save
