topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,watch,daily,crime,kill,murder,find,teen,woman,family,death
1,man,trump,police,shoot,arrest,attack,officer,show,suspect,give
2,make,video,cop,student,car,school,kid,leave,day,dog
3,woman,year_old,mom,girl,year,baby,boy,life,daughter,home
4,time,call,die,fire,people,dramaalert,black,shooting,explain,lose
