topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,man,police,shoot,video,call,fire,school,dead,child,catch
1,watch,daily,crime,woman,kill,murder,find,teen,year,death
2,trump,year_old,girl,make,arrest,cop,family,boy,people,officer
3,mom,time,attack,die,baby,car,dramaalert,daughter,kid,day
